ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
1983	ps	to walk	*hlk	hlk	h l k		133	h - - - l - k - - -
1986	ugaritic	to walk	hlk	hlk	h l k		133	h - - - l - k - - -
8844	tigrinya	to walk	kädä	kædæ	k æ d æ		914	k æ - d æ
13350	akkadian	to walk along, go through (a street, a road, a square, a gate, etc.), to pass over (a region)	bâˀu	bâʔu	b â ʔ u		1377	b â ʔ - - u
11436	pcs	to walk barefoot	*ḥp	ħp	ħ p		1179	- - ħ - - p - - -
7562	tigre	to walk on roundabout ways	läwa	læwa	l æ w a		786	- - l æ w - - a
8845	amharic	to walk, go	hedä	hedæ	h e d æ		914	h e - d æ
8847	ezha	to walk, go	hedä	hedæ	h e d æ		914	h e - d æ
18229	ps	to walk, to go away	mŝ(y)	mɬ	m ɬ		2133	- - m - - - ɬ - -
18235	syriac	to walk, to run, to lead, to flow	rdā	rdā	r d ā		2134	r - d - - ā
8939	pws	to walk, travel	*ngd	ngd	n g d		929	n - g d
14417	pws	to wander	*šgy	ʃgj	ʃ g j		1561	ʃ - g - j -
14418	akkadian	to wander (in search of subsistence)	sagû	sagû	s a g û		1561	s a g - - û
17579	jibbali	to wander around	dɛ̄r	dɛ̄r	d ɛ̄ r		2020	d ɛ̄ - - - r -
17578	mehri	to wander around	dōr	doːr	d oː r		2020	d oː - - - r -
12231	jibbali	to wander, tour around	egtél	egtél	e g t é l		1259	e g t é - l -
5613	hebrew	to want, be willing	ˀby	ʔbj	ʔ b j		573	ʔ - b - j -
5612	pws	to want, to desire	*ˀby	ʔbj	ʔ b j		573	ʔ - b - j -
9461	jibbali	to want, to wish	mútni	mútni	m ú t n i		972	- - m ú t - n - i - -
12626	geezepigraphic	to want, wish, desire	ftw	ftw	f t w		1301	f - t - w -
7771	syriac	to warm	šḥn	ʃħn	ʃ ħ n		809	ʃ - ħ - n -
7770	syriac	to warm, be warmed; (pa.) to warm, heat	šḥn	ʃħn	ʃ ħ n		809	ʃ - ħ - n -
8805	amharic	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8806	argobba	to wash	aṭṭäba, haṭṭäba	atˤtˤæba	a tˤ tˤ æ b a		910	- a tˤ tˤ æ b a
8813	chaha	to wash	aṭäbä	atˤæbæ	a tˤ æ b æ		910	- a - tˤ æ b æ
8815	endegen	to wash	aˀäwä	aʔæwæ	a ʔ æ w æ		910	- a - ʔ æ w æ
8816	ennemor	to wash	aˀäḇä	aʔæḇæ	a ʔ æ b̠ æ		910	- a - ʔ æ b̠ æ
8814	ezha	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8812	gafat	to wash	aṣṣäbä	asˤsˤæbæ	a sˤ sˤ æ b æ		910	- a sˤ sˤ æ b æ
8802	geez	to wash	ḫaṣ̂aba	xaɬˤaba	x a ɬˤ a b a		910	x a - ɬˤ a b a
8820	gogot	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8817	gyeto	to wash	aṭäḇä	atˤæḇæ	a tˤ æ b̠ æ		910	- a - tˤ æ b̠ æ
8808	harari	to wash	ḥaṭäbä	ħatˤæbæ	ħ a tˤ æ b æ		910	ħ a - tˤ æ b æ
8809	harari	to wash	ḥaṭäba	ħatˤæba	ħ a tˤ æ b a		910	ħ a - tˤ æ b a
8819	masqan	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8818	muher	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8801	pes	to wash	*ḫṣ̂b	xɬˤb	x ɬˤ b		910	x - - ɬˤ - b -
8810	selti	to wash	aṭäbä	atˤæbæ	a tˤ æ b æ		910	- a - tˤ æ b æ
8821	soddo	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8822	soddo	to wash	aṭṭäbä	atˤtˤæbæ	a tˤ tˤ æ b æ		910	- a tˤ tˤ æ b æ
8803	tigre	to wash	ḥaṣbä	ħasˤbæ	ħ a sˤ b æ		910	ħ a - sˤ - b æ
8804	tigrinya	to wash	ḥaṣäbä	ħasˤæbæ	ħ a sˤ æ b æ		910	ħ a - sˤ æ b æ
8811	wolane	to wash	aṭäbä	atˤæbæ	a tˤ æ b æ		910	- a - tˤ æ b æ
8830	gafat	to wash	raṣä	rasˤæ	r a sˤ æ		911	- - r a sˤ - - æ
8823	ps	to wash	*rḥṣ̂	rħɬˤ	r ħ ɬˤ		911	- - r - ħ - ɬˤ -
8829	selti	to wash	täraṭä	tæratˤæ	t æ r a tˤ æ		911	t æ r a tˤ - - æ
8824	ugaritic	to wash	rḥṣ	rħsˤ	r ħ sˤ		911	- - r - ħ - sˤ -
1980	syriac	to wash o.s., bathe	sḥy	sħj	s ħ j		132	s ħ j - -
1979	jewishbabylonianaramaic	to wash oneself, bathe	sḥy	sħj	s ħ j		132	s ħ j - -
1981	mandaic	to wash, perform ablutions	saa	saa	s a a		132	s - - a a
8825	hebrew	to wash, to bathe, to rinse off	rḥṣ	rħsˤ	r ħ sˤ		911	- - r - ħ - sˤ -
14635	jewishbabylonianaramaic	to waste away, to wear out	bly	blj	b l j		1594	b - l - - - - j - - -
13553	ugaritic	to watch	bṣr	bsˤr	b sˤ r		1395	b sˤ r
14239	protomsa	to watch	*ṣtt	sˤtt	sˤ t t		1523	sˤ - t t
17512	ebla	to watch	na-za-lum /naṣāRum/	na-za-lum	n a z a l u m		2018	n a - z a l u m
17511	akkadian	to watch over, to protect, to keep	naṣāru	nasˤaːru	n a sˤ aː r u		2018	n a - sˤ aː r u -
17515	hebrew	to watch over, to protect; to observe	nṣr	nsˤr	n sˤ r		2018	n - - sˤ - r - -
17526	mandaic	to watch over, to take care of	nṭr	ntˤr	n tˤ r		2018	n - - tˤ - r - -
7410	ps	to watch, to protect	*ḥmy	ħmj	ħ m j		761	- ħ - m j -
18334	jibbali	to wean	ˁárɔ́ẓ̂	ʕárɔ́ẓ̂	ʕ á r ɔ́ ẓ̂		2151	ʕ á r ɔ́ ẓ̂
18333	mehri	to wean	ˀārōẑ	ʔaːroːz	ʔ aː r oː z		2151	ʔ aː r oː z
18332	protomsa	to wean	*ˁrṣ̂	ʕrɬˤ	ʕ r ɬˤ		2151	ʕ - r - ɬˤ
14731	harari	to wear	läbäsa	læbæsa	l æ b æ s a		1606	l æ - b æ s a -
14720	hebrew	to wear	lbš	lbʃ	l b ʃ		1606	l - - b - ʃ - -
14717	ps	to wear	*lbš	lbʃ	l b ʃ		1606	l - - b - ʃ - -
14727	sabaic	to wear	lbs₁	lbs₁	l b s ¹		1606	l - - b - s - ¹
14730	amharic	to wear (a garment), to put on (clothes); to cover	läbbäsä	læbbæsæ	l æ b b æ s æ		1606	l æ b b æ s æ -
13995	jibbali	to wear (clothes)	féḳé	féqˤé	f é qˤ é		1488	f é qˤ - é
16483	mehri	to wear new clothes, to spread out	nŝr	nɬr	n ɬ r		1867	- - n - ɬ - - r - -
3279	pc	to wear out, grow old	*yṯn	jθn	j θ n		313	j - θ - n
14732	mehri	to wear, put on (clothes)	lībes	liːbes	l iː b e s		1606	l iː - b e s - -
2477	tigre	to weave; to do mischief, to invent (lies)	fäˁalä	fæʕalæ	f æ ʕ a l æ		189	f æ ʕ a - l æ
18316	hebrew	to weave; to respect; to assume, reckon, plan	ḥšb	ħʃb	ħ ʃ b		2147	ħ ʃ b
15008	akkadian	to weep	bakû	bakû	b a k û		1654	b a k - - û
15018	arabic	to weep	bky	bkj	b k j		1654	b - k - j -
15026	chaha	to weep	bäk’ä	bækʼæ	b æ kʼ æ		1654	b æ kʼ - - æ
15012	deiralla	to weep	bky	bkj	b k j		1654	b - k - j -
15028	endegen	to weep	bekkä	bekkæ	b e k k æ		1654	b e k - k æ
15029	ennemor	to weep	bäk’ä	bækʼæ	b æ kʼ æ		1654	b æ kʼ - - æ
15030	ennemor	to weep	bäk’ä	bækʼæ	b æ kʼ æ		1654	b æ kʼ - - æ
15027	ezha	to weep	bäkk’ä	bækkʼæ	b æ k kʼ æ		1654	b æ k - kʼ æ
15019	geez	to weep	bakaya	bakaja	b a k a j a		1654	b a k a j a
15034	gogot	to weep	bäkk’ä	bækkʼæ	b æ k kʼ æ		1654	b æ k - kʼ æ
15031	gyeto	to weep	bäk’ä	bækʼæ	b æ kʼ æ		1654	b æ kʼ - - æ
15022	harari	to weep	bäka	bæka	b æ k a		1654	b æ k - - a
15010	hebrew	to weep	bky	bkj	b k j		1654	b - k - j -
15015	jewishbabylonianaramaic	to weep	bky	bkj	b k j		1654	b - k - j -
15014	jewishpalestinianaramaic	to weep	bky	bkj	b k j		1654	b - k - j -
15037	jibbali	to weep	béké	béké	b é k é		1654	b é k - - é
15017	mandaic	to weep	bky	bkj	b k j		1654	b - k - j -
15033	masqan	to weep	bäkk’ä	bækkʼæ	b æ k kʼ æ		1654	b æ k - kʼ æ
15036	mehri	to weep	bəkō	bəkoː	b ə k oː		1654	b ə k - - oː
15032	muher	to weep	bäkk’ä	bækkʼæ	b æ k kʼ æ		1654	b æ k - kʼ æ
15013	officialaramaic	to weep	bky	bkj	b k j		1654	b - k - j -
15007	ps	to weep	*bky	bkj	b k j		1654	b - k - j -
15011	samalian	to weep	bky	bkj	b k j		1654	b - k - j -
15023	selti	to weep	bäčä	bæčæ	b æ č æ		1654	b æ - - č æ
15035	soddo	to weep	bäššä	bæʃʃæ	b æ ʃ ʃ æ		1654	b æ ʃ - ʃ æ
15020	tigre	to weep	bäka	bæka	b æ k a		1654	b æ k - - a
15021	tigrinya	to weep	bäkäyä	bækæjæ	b æ k æ j æ		1654	b æ k æ j æ
15009	ugaritic	to weep	bky	bkj	b k j		1654	b - k - j -
15024	wolane	to weep	bäčä	bæčæ	b æ č æ		1654	b æ - - č æ
15025	zway	to weep	bäčī	bæčiː	b æ č iː		1654	b æ - - č iː
15016	syriac	to weep, cry	bky	bkj	b k j		1654	b - k - j -
10332	geez	to weigh	dalawa	dalawa	d a l a w a		1056	d a l a w a
10331	pes	to weigh	*dlw	dlw	d l w		1056	d - l - w -
17457	ebla	to weigh	wa-za-nu-um /wazānum/	wa-za-nu-um	w a z a n u u m		2010	- w a - z a n u - u m
17468	harari	to weigh	mēzäna	meːzæna	m eː z æ n a		2010	m - eː - z æ n - - a -
17456	ps	to weigh	*wzn	wzn	w z n		2010	- w - - z - n - - - -
17697	ebla	to weigh	ša-ga-lum /ṯaḳālum/	ʃa-ga-lum	ʃ a g a l u m		2030	ʃ a - g a l u m
17702	jewishpalestinianaramaic	to weigh	tḳl	tqˤl	t qˤ l		2030	t - - qˤ - l - -
17695	ps	to weigh	*ṯḳl	θqˤl	θ qˤ l		2030	θ - - qˤ - l - -
10333	tigrinya	to weigh on scales	däläwä	dælæwæ	d æ l æ w æ		1056	d æ l æ w æ
17701	officialaramaic	to weigh out	tḳl	tqˤl	t qˤ l		2030	t - - qˤ - l - -
17699	phoenician	to weigh out	šḳl	ʃqˤl	ʃ qˤ l		2030	ʃ - - qˤ - l - -
17704	jewishbabylonianaramaic	to weigh, be even	tḳl	tqˤl	t qˤ l		2030	t - - qˤ - l - -
17467	amharic	to weigh, measure	mäzzänä	mæzzænæ	m æ z z æ n æ		2010	m - æ z z æ n - - æ -
17464	geez	to weigh, measure	mazzana	mazzana	m a z z a n a		2010	m - a z z a n - - a -
17465	tigre	to weigh, measure	mäzzäna	mæzzæna	m æ z z æ n a		2010	m - æ z z æ n - - a -
17466	tigrinya	to weigh, measure	mäzäna	mæzæna	m æ z æ n a		2010	m - æ - z æ n - - a -
17706	mandaic	to weigh, to smoothen	tḳl	tqˤl	t qˤ l		2030	t - - qˤ - l - -
5285	mehri	to welcome	šǝnfūs	ʃǝnfuːs	ʃ ə n f uː s		540	ʃ ə n - - f uː s - -
13266	jibbali	to whinny, neigh; to yell	ṣɛhέl	sˤɛhέl	sˤ ɛ h <?> l		1359	sˤ ɛ h <?> l
2197	hebrew	to whistle	šrḳ	ʃrqˤ	ʃ r qˤ		156	ʃ r qˤ
2196	pnws	to whistle	*šrḳ	ʃrqˤ	ʃ r qˤ		156	ʃ r qˤ
11409	hebrew	to wind round, to wrap, to bind up	ḥbš	ħbʃ	ħ b ʃ		1176	ħ - - b - ʃ -
10915	jibbali	to wipe (a baby’s, a child’s) nose	enféṭ	enfétˤ	e n f é tˤ		1111	- e n - - - f é tˤ -
12462	hebrew	to wipe clean	mḥw	mħw	m ħ w		1286	m - ħ - w -
12460	pws	to wipe clean, to erase	*mḥw	mħw	m ħ w		1286	m - ħ - w -
17661	pes	to wipe out, to efface	*dmš	dmʃ	d m ʃ		2025	d - - - m - - - - ʃ -
9459	mehri	to wish	mátni	mátni	m á t n i		972	- - m á t - n - i - -
9460	mehri	to wish	mǝtōni	mǝtoːni	m ə t oː n i		972	- - m ə t oː n - i - -
9442	tigre	to wish	tǝmänna	tǝmænna	t ə m æ n n a		972	t ə m æ n - n - a - -
16274	ps	to wish	*ˀrš	ʔrʃ	ʔ r ʃ		1847	ʔ - r - ʃ - - - -
17979	akkadian	to wish	ṣabû	sˤabû	sˤ a b û		2075	- - sˤ a - b - - - û
9445	argobba	to wish, desire	(ǝm)meñña	meñña	m e ɲ ɲ a		972	- - m e ɲ - ɲ - a - -
9440	geez	to wish, desire, be eager for	tamannaya	tamannaja	t a m a n n a j a		972	t a m a n - n - a j a
9450	chaha	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämēna	tæmeːna	t æ m eː n a		972	t æ m eː - - n - a - -
9452	endegen	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämēññä	tæmeːññæ	t æ m eː ɲ ɲ æ		972	t æ m eː ɲ - ɲ - æ - -
9453	ennemor	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	(tä)mēñä	meːñæ	m eː ɲ æ		972	- - m eː - - ɲ - æ - -
9451	ezha	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämännä	tæmænnæ	t æ m æ n n æ		972	t æ m æ n - n - æ - -
9457	gogot	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämeññä	tæmeññæ	t æ m e ɲ ɲ æ		972	t æ m e ɲ - ɲ - æ - -
9454	gyeto	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	(tä)mēñä	meːñæ	m eː ɲ æ		972	- - m eː - - ɲ - æ - -
9456	masqan	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämenna	tæmenna	t æ m e n n a		972	t æ m e n - n - a - -
9455	muher	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämännä	tæmænnæ	t æ m æ n n æ		972	t æ m æ n - n - æ - -
9447	selti	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämēñe	tæmeːñe	t æ m eː ɲ e		972	t æ m eː - - ɲ - e - -
9458	soddo	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	täminna	tæminna	t æ m i n n a		972	t æ m i n - n - a - -
9448	wolane	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämeññe	tæmeññe	t æ m e ɲ ɲ e		972	t æ m e ɲ - ɲ - e - -
9449	zway	to wish, have sexual intercourse, be covered (cattle), be coupled, conceive (cattle)	tämäñī	tæmæñiː	t æ m æ ɲ iː		972	t æ m æ - - ɲ - iː - -
12071	pws	to wish, to desire	*ˁgb	ʕgb	ʕ g b		1243	ʕ - - g - b -
17978	ps	to wish, to desire	*ṣbw	sˤbw	sˤ b w		2075	- - sˤ - - b - - w -
12792	jewishbabylonianaramaic	to withdraw, to separate oneself; (pa.) to express clearly, to state specifically	prš	prʃ	p r ʃ		1316	- - p - - r - ʃ - - - - -
11534	tigre	to withhold, to refuse	männəˁa	mænnəʕa	m æ n n ə ʕ a		1190	m æ n n ə ʕ a
3525	parm	to witness	*ŝhd	ɬhd	ɬ h d		336	ɬ - h - d - - -
12074	arabic	to wonder; to love, to like	ˁǯb	ʕgb	ʕ g b		1243	ʕ - - g - b -
2471	syriac	to work	pˁl	pʕl	p ʕ l		189	p - ʕ - - l -
2458	ugaritic	to work (a field), to cultivate, to produce	ˁbd	ʕbd	ʕ b d		188	ʕ b d
12113	qatabanian	to work vigorously	ˁzz	ʕzz	ʕ z z		1248	ʕ - z z - - -
15988	jewishbabylonianaramaic	to work, to serve, to worship	plḥ	plħ	p l ħ		1806	p - l - ħ -
2459	hebrew	to work, to toil	ˁbd	ʕbd	ʕ b d		188	ʕ b d
2463	syriac	to work; to make, do, produce, complete	ˁbd	ʕbd	ʕ b d		188	ʕ b d
15987	jewishpalestinianaramaic	to work; to worship	plḥ	plħ	p l ħ		1806	p - l - ħ -
14347	jibbali	to wound	eṯḥér	eθħér	e θ ħ é r		1547	- e θ ħ é - r
14346	mehri	to wound	həṯḥáwr	həθħáwr	h ə θ ħ á w r		1547	h ə θ ħ á w r
14345	protomsa	to wound	*ṯḥr	θħr	θ ħ r		1547	- - θ ħ - - r
4515	jibbali	to wrap	γɔ́fɔ́ẓ̂	ɣɔ́fɔ́ẓ̂	ɣ ɔ́ f ɔ́ ẓ̂		460	ɣ ɔ́ f ɔ́ ẓ̂
4516	soqotri	to wrap in a piece of cloth	ˁö́faẓ̂	ʕö́faẓ̂	ʕ ö́ f a ẓ̂		460	ʕ ö́ f a ẓ̂
8992	hebrew	to wrap up	lwṭ	lwtˤ	l w tˤ		935	- l w - tˤ
17967	pws	to wrap, to cover	*γpn	ɣpn	ɣ p n		2073	- ɣ - - p - n -
17973	soqotri	to wrap, to cover (ripening date clusters from wind)	ˁófin	ʕófin	ʕ ó f i n		2073	- ʕ ó - f i n -
10600	arabic	to wrap, to fold	ˁṭf	ʕtˤf	ʕ tˤ f		1086	ʕ - tˤ - - f -
10601	geez	to wrap, to fold	ˁaṭafa	ʕatˤafa	ʕ a tˤ a f a		1086	ʕ a tˤ a - f a
10598	hebrew	to wrap, to fold	ˁṭp	ʕtˤp	ʕ tˤ p		1086	ʕ - tˤ - - p -
10603	jibbali	to wrap, to fold	ˁɔ́ṭɔ́f	ʕɔ́tˤɔ́f	ʕ ɔ́ tˤ ɔ́ f		1086	ʕ ɔ́ tˤ ɔ́ - f -
10602	mehri	to wrap, to fold	ˀāṭáwf	ʔaːtˤáwf	ʔ aː tˤ á w f		1086	ʔ aː tˤ á w f -
10597	pws	to wrap, to fold	*ˁṭp	ʕtˤp	ʕ tˤ p		1086	ʕ - tˤ - - p -
15573	syriac	to wriggle out; to writhe in death (or deathlike) agony	prpr	prpr	p r p r		1749	- - - p - r - - p - r -
3166	ezha	to wring wet clothes, to squeeze water out of clothes or dough	č̣əmammäḳä	č̩əmammæqˤæ	č̩ ə m a m m æ qˤ æ		287	č̩ ə m a m m æ qˤ æ
3163	selti	to wring wet clothes, to squeeze water out of clothes or dough	aṭämäḳä	atˤæmæqˤæ	a tˤ æ m æ qˤ æ		287	- a tˤ æ - m æ qˤ æ
3164	wolane	to wring wet clothes, to squeeze water out of clothes or dough	aṭämäḳä	atˤæmæqˤæ	a tˤ æ m æ qˤ æ		287	- a tˤ æ - m æ qˤ æ
3165	zway	to wring wet clothes, to squeeze water out of clothes or dough	ṭämäḳä	tˤæmæqˤæ	tˤ æ m æ qˤ æ		287	- - tˤ æ - m æ qˤ æ
3161	amharic	to wring, to squeeze, to compress	č̣ämmäḳä	č̩æmmæqˤæ	č̩ æ m m æ qˤ æ		287	č̩ æ - - m m æ qˤ æ
3160	tigrinya	to wring, to squeeze, to extract	ṣämäḳʷä	sˤæmæqˤʷæ	sˤ æ m æ qʷˤ æ		287	sˤ æ - - - m æ qʷˤ æ
11491	arabic	to write	ktb	ktb	k t b		1185	k - t - b
11489	hebrew	to write	ktb	ktb	k t b		1185	k - t - b
11494	jibbali	to write	ktɔb	ktɔb	k t ɔ b		1185	k - t ɔ b
11493	mehri	to write	kətūb	kətuːb	k ə t uː b		1185	k ə t uː b
11487	pcs	to write	*ktb	ktb	k t b		1185	k - t - b
11490	syriac	to write	ktb	ktb	k t b		1185	k - t - b
11488	ugaritic	to write	ktb	ktb	k t b		1185	k - t - b
18276	akkadian	to write	šaṭāru	ʃatˤaːru	ʃ a tˤ aː r u		2141	- - ʃ a tˤ aː r u
18282	arabic	to write	sṭr	stˤr	s tˤ r		2141	- - s - tˤ - r -
18284	minaean	to write	s₁ṭr	s₁tˤr	s ¹ tˤ r		2141	s ¹ - - tˤ - r -
18275	ps	to write	*šṭr	ʃtˤr	ʃ tˤ r		2141	- - ʃ - tˤ - r -
18285	qatabanian	to write	s₁ṭr	s₁tˤr	s ¹ tˤ r		2141	s ¹ - - tˤ - r -
18283	sabaic	to write	s₁ṭr	s₁tˤr	s ¹ tˤ r		2141	s ¹ - - tˤ - r -
1529	geez	to write, to seal, to teach, to make a sign, to mark	ˁallama	ʕallama	ʕ a l l a m a		93	ʕ a l l a m a
9322	ugaritic	to writhe (with birth pains)	ḫl	xl	x l		962	x - - l - - - -
15577	amharic	to writhe, to flail about, to flop around, to flap its wing, to flop, to have strong pulsations	tänfäräffärä	tænfæræffæræ	t æ n f æ r æ f f æ r æ		1749	t æ n f æ r æ f f æ r æ
14002	jibbali	to yawn	əftérér	əftérér	ə f t é r é r		1490	ə f t é r é - r
14001	mehri	to yawn	əftəráwr	əftəráwr	ə f t ə r á w r		1490	ə f t ə r á w r
17495	tigre	to yawn	säḥa	sæħa	s æ ħ a		2015	- s æ ħ - a
14000	protomsa	to yawn (reflexive-intensive stem)	*prr	prr	p r r		1490	- p - - r - - r
17591	geez	to yoke, bind together	ṣ̂amada	ɬˤamada	ɬˤ a m a d a		2021	- ɬˤ a - m a d a
17582	ps	to yoke, harness	*ṣ̂md	ɬˤmd	ɬˤ m d		2021	- ɬˤ - - m - d -
17593	tigrinya	to yoke, harness up	ṣämädä	sˤæmædæ	sˤ æ m æ d æ		2021	- sˤ æ - m æ d æ
17598	chaha	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17600	endegen	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17601	ennemor	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17599	ezha	to yoke, unite	ṭämmädä	tˤæmmædæ	tˤ æ m m æ d æ		2021	- tˤ æ m m æ d æ
17597	gafat	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17604	gogot	to yoke, unite	dämmädä	dæmmædæ	d æ m m æ d æ		2021	- d æ m m æ d æ
17603	masqan	to yoke, unite	dämmädä	dæmmædæ	d æ m m æ d æ		2021	- d æ m m æ d æ
17602	muher	to yoke, unite	ṭämmädä	tˤæmmædæ	tˤ æ m m æ d æ		2021	- tˤ æ m m æ d æ
17594	selti	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17605	soddo	to yoke, unite	ṭämmädä	tˤæmmædæ	tˤ æ m m æ d æ		2021	- tˤ æ m m æ d æ
17595	wolane	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
17596	zway	to yoke, unite	ṭämädä	tˤæmædæ	tˤ æ m æ d æ		2021	- tˤ æ - m æ d æ
13161	tigrinya	to, for	nə	nə	n ə		1347	- - - n ə -
13724	ps	to, for	*ˀiš	ʔiʃ	ʔ i ʃ		1430	ʔ i ʃ - - -
15113	jibbali	to, for	ˀɛ-, her	ʔɛ-	ʔ ɛ		1671	ʔ ɛ
15114	soqotri	to, for	e-	e-	e		1671	- e
15111	protomsa	to, for (dative preposition)	*hV-	h--	h		1671	h -
13156	mandaic	to, for, at, upon	l-	l-	l		1347	- l - - - -
13162	amharic	to, for, for the sake of; about, concerning, as for	lä-	læ-	l æ		1347	- l - - æ -
13163	harari	to, for, in order that	le	le	l e		1347	- l - - e -
13171	harsusi	to, on, against; (rarely) subj. marker	l-/le-/el-	l-	l		1347	- l - - - -
14527	harari	to, toward	de	de	d e		1576	- - d e
13152	hebrew	to, toward (preposition)	lə	lə	l ə		1347	- l - - ə -
13157	arabic	to, toward, for	li	li	l i		1347	- l - - i -
13160	geez	to, toward, for	la	la	l a		1347	- l - - a -
13159	qatabanian	to, toward, for, about, concerning	l-	l-	l		1347	- l - - - -
13153	syriac	to, toward, near	l-	l-	l		1347	- l - - - -
13684	ps	to, towards	*šin	ʃin	ʃ i n		1424	ʃ i - - n - -
14529	harsusi	to, towards	wdé-	wdé-	w d é		1576	w - d é
14530	soqotri	to, towards	di-, id	di-	d i		1576	- - d i
13685	ebla	to, towards (a, verso, in)	si-in	si-in	s i i n		1424	s i - i n - -
14525	pws	to, towards, up to	*ˀVd/d	ʔ-d	ʔ d		1576	ʔ - d -
14528	jibbali	to, up to	ˀéd/d	ʔéd	ʔ é d		1576	ʔ é d -
13158	sabaic	to, up to; for	l	l	l		1347	- l - - - -
13687	sabaic	to, up to; next to, by	s₃n	s₃n	s ³ n		1424	s - - - - ³ n
15112	mehri	to, with, into	h-, hāl	h-	h		1671	h -
2597	tigre	to; at; near	go	go	g o		199	g o - - - - - -
13150	ugaritic	to; for; from	l	l	l		1347	- l - - - -
13154	syriac	to; next to; before	ləwāt	ləwaːt	l ə w aː t		1347	- l ə w aː t
2009	geez	today	yom	jom	j o m		134	- - j o - m -
2011	tigrinya	today	lomi	lomi	l o m i		134	l o - - - m i
5493	jibbali	today	šḥor	ʃħor	ʃ ħ o r		559	ʃ - ħ o r - -
5494	soqotri	today	ḥer	ħer	ħ e r		559	ħ e - - r - -
60	jibbali	together	fáḫrəh	fáxrəh	f á x r ə h		3	- f á - x - r ə h
59	mehri	together	fáḫrəh	fáxrəh	f á x r ə h		3	- f á - x - r ə h
11002	arabic	together	maˁaⁿ	maʕa	m a ʕ a		1122	- - m a - ʕ a
10992	hebrew	together with	ˁim	ʕim	ʕ i m		1122	ʕ i m - - - -
10996	jewishpalestinianaramaic	together with	ˁäm	ʕæm	ʕ æ m		1122	ʕ æ m - - - -
11004	minaean	together with	ˁm	ʕm	ʕ m		1122	ʕ - m - - - -
10989	pcs	together with	*ˁimm(-a)	ʕimm	ʕ i m m		1122	ʕ i m - - m -
11003	sabaic	together with	ˁm	ʕm	ʕ m		1122	ʕ - m - - - -
10990	ugaritic	together with	ˁm	ʕm	ʕ m		1122	ʕ - m - - - -
13444	hebrew	together with, with the help of, by the side of, besides, out of, from	ˀēt/ˀitt-	ʔeːt	ʔ eː t		1385	- ʔ eː t -
16908	tigrinya	toil	ṣama	sˤama	sˤ a m a		1932	sˤ a m - - a
14772	jibbali	tomcat	ˁéri	ʕéri	ʕ é r i		1609	ʕ é - r - i -
14771	mehri	tomcat	ˀáyri	ʔájri	ʔ á j r i		1609	ʔ á j r - i -
15345	arabic	tomcat	ḍaywan-	dˤajwan-	dˤ a j w a n		1713	dˤ a j w a n
1421	jibbali	tomorrow	ḳərérɛ	qˤərérɛ	qˤ ə r é r ɛ		83	qˤ ə - r é - - r ɛ
4478	mehri	tomorrow	gēhəməh	geːhəməh	g eː h ə m ə h		451	g eː h ə m ə h
11152	pcs	tomorrow	*maḫar-	maxar-	m a x a r		1143	m a x a r
11155	sabaic	tomorrow	mḫr	mxr	m x r		1143	m - x - r
11154	syriac	tomorrow	mḥār	mħaːr	m ħ aː r		1143	m - ħ aː r
